id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
50,3990,5858,97400,57663,58262,0,1,0,0,0,1,48642-16371-58363,1000
51,2990,5663,98828,57929,58728,0,1,0,0,0,1,25875-23574-55316-56165,19
52,5999,3303,100176,58131,58927,0,1,0,0,0,1,60881-33936-23575-28760,1000
53,328,2323,98800,58250,59050,0,1,0,0,0,1,1126-5645-11516-19051,1001
54,2467,2777,101529,59510,59910,0,1,0,0,0,1,21379-23590,1
55,2018,2924,98118,62558,62957,0,1,0,0,0,1,28040-25189,1
56,3468,685,100336,63003,63599,0,1,0,0,0,1,46967-52729-3557,1000
57,4458,1929,99601,64320,64922,0,1,0,0,0,1,42877-1749-14720,1001
58,2710,1573,100658,66613,67409,0,1,0,0,0,1,22847-26992-26869-11436,1003
59,1622,4380,98948,68272,68872,0,1,0,0,0,1,11882-2005-44845,198
60,2064,2661,99225,69513,69910,0,1,0,0,0,1,54009-22660,1000
61,5828,681,99014,70104,70899,0,1,0,0,0,1,58172-51630-55257-3532,2000
62,2738,1148,99968,71921,72717,0,1,0,0,0,1,23339-40492-40586-7184,1
63,1275,3124,98676,72650,73048,0,1,0,0,0,1,7873-27188,1000
64,810,2420,100702,74615,75212,0,1,0,0,0,1,4496-2870-19873,1000
65,2335,2325,98384,74898,75697,0,1,0,0,0,1,19206-7550-3036-19073,2000
66,1798,3480,102452,75986,76584,0,1,0,0,0,1,13269-13573-48455,1099
67,1712,4839,99870,76812,77813,0,1,1,0,0,2,12477-8599-48437,1050
68,477,1127,100507,80066,80466,0,1,0,0,0,1,4974-8460,0
69,813,5728,99820,80466,81266,0,1,0,0,0,1,4503-27079-40369-56848,1110
70,3796,3290,99176,82792,83387,0,1,0,0,0,1,33803-40646-28642,1001
71,1510,974,99615,85393,85991,0,1,0,0,0,1,10860-10637-5544,2
72,2505,5404,99402,85946,86739,0,1,0,0,0,1,24452-52661-55592-53531,1218
73,128,5153,100506,86147,86745,0,1,0,0,0,1,491-45188-50808,1010
74,421,3462,99008,90040,90637,0,1,0,0,0,1,60497-18047-29947,2
75,4581,213,99258,90492,91287,0,1,0,0,0,1,45133-55156-46636-682,1001
76,5719,2470,99405,90840,91642,0,1,0,0,0,1,58904-60783-60780-20409,20
77,672,3580,99661,92042,92839,0,1,0,0,0,1,3451-1993-20190-31210,1220
78,3557,5549,97970,92720,93516,0,1,0,0,0,1,30986-46637-55157-54778,1004
79,4944,1917,98573,92754,93549,0,1,0,0,0,1,49464-51632-30067-15043,59
80,3256,5328,99994,93763,94561,0,1,0,0,0,1,28345-32108-39326-52706,43
81,157,4783,99903,94354,94947,0,1,0,0,0,1,42617-44998-47854,2000
82,2915,5114,99971,94591,95188,0,1,0,0,0,1,25104-1528-52164,1
83,1666,2472,100440,94958,95550,0,1,0,0,0,1,12241-5953-20419,1
84,151,689,98898,95034,95435,0,1,0,0,0,1,22581-6536,0
85,1141,365,99176,95351,95752,0,1,0,0,0,1,7144-11939,0
86,3769,1990,98925,97128,97924,0,1,0,0,0,1,33312-49854-5965-25524,1002
87,2833,1440,99792,98198,98794,0,1,0,0,0,1,27200-3893-9228,1
88,4275,4438,100211,99016,99803,0,1,0,0,0,1,40001-58880-59029-42532,2000
89,4743,4230,100579,99914,100714,0,1,0,0,0,1,47415-48200-38976-39484,2011
90,3358,1312,99961,102436,103032,0,1,0,0,0,1,59721-53626-8571,14
91,3729,5102,100509,102518,103116,0,1,0,0,0,1,37838-32293-50389,1002
92,2613,2993,99535,103050,103645,0,1,0,0,0,1,22021-52728-25887,1000
93,1797,1146,101879,105277,106074,0,1,0,0,0,1,13265-3880-11305-7179,1001
94,1445,3047,99609,107014,107808,0,1,0,0,0,1,9251-13001-12778-26380,2010
95,5428,3154,99221,108051,108846,0,1,0,0,0,1,53879-52205-52758-27465,199
96,3548,1509,100600,111427,111827,0,1,0,0,0,1,30906-10851,1
97,3398,4683,99566,114414,115009,0,1,0,0,0,1,29127-5486-54905,1
98,5208,1391,100589,115304,115900,0,1,0,0,0,1,51250-11517-8804,1
99,958,825,100660,117873,118471,0,1,0,0,0,1,5643-2334-4561,2
100,5959,537,99168,119303,120099,0,1,0,0,0,1,60120-58506-58495-2636,1002
101,4769,279,99136,121212,121808,0,1,0,0,0,1,52208-53358-911,1
102,5672,3529,99173,122132,122729,0,1,0,0,0,1,56294-18698-30706,50
103,3093,5574,99198,123144,123740,0,1,0,0,0,1,29991-44998-54874,2000
104,3134,67,97091,124755,125549,0,1,0,0,0,1,27257-31124-55257-140,1001
105,5378,5161,99733,125307,126102,0,1,0,0,0,1,53406-60556-52205-51168,1198
106,2532,909,99594,125629,126027,0,1,0,0,0,1,20978-23494,1009
107,4294,4310,99347,126317,126915,0,1,0,0,0,1,40477-52655-41050,1099
108,860,621,100064,126693,127088,0,1,0,0,0,1,6801-6815,20
109,3769,4835,99684,127000,127795,0,1,0,0,0,1,33312-42185-23575-48414,2000
110,294,520,101690,128160,128557,0,1,0,0,0,1,969-55068,1000
111,1224,4365,99672,129663,130456,0,1,0,0,0,1,7893-11516-39805-41557,1001
112,2208,5291,99507,130268,130862,0,1,0,0,0,1,20910-45178-52584,4
113,903,1930,99584,132700,133099,0,1,0,0,0,1,47267-41867,0
114,362,5623,99705,133841,134434,0,1,0,0,0,1,2007-47728-59233,1000
115,276,1460,100154,134856,135257,0,1,0,0,0,1,27078-9375,0
116,415,438,100234,135041,135636,0,1,0,0,0,1,1996-9851-2124,2
117,4201,2807,100333,135358,136155,0,1,0,0,0,1,39054-12531-1286-23959,102
118,5131,3603,100518,135437,136437,0,1,0,0,0,1,50613-28368-10574-29139-31431,2002
119,3381,4738,100633,135703,136305,0,1,0,0,0,1,29053-46622-47404,2000
120,4722,1898,100166,136358,136954,0,1,0,0,0,1,47293-260-14406,2000
121,5241,2760,102496,136816,137607,0,1,0,0,0,1,51643-58850-58881-23493,1001
122,3599,579,101976,137182,137777,0,1,0,0,0,1,31386-23476-2855,1000
123,205,3251,97897,137531,138333,0,1,0,0,0,1,641-52728-23575-28334,1000
124,4797,4403,98631,137792,138190,0,1,0,0,0,1,48027-52658,0
125,5223,307,99894,138293,138892,0,1,0,0,0,1,51408-23773-1012,2010
126,737,903,100604,140059,140457,0,1,0,0,0,1,4098-5117,1
127,2774,1714,101508,140958,141553,0,1,0,0,0,1,23581-23355-12497,1
128,3031,4600,99368,143500,143900,0,1,0,0,0,1,26218-45553,1000
129,363,5663,100852,143762,144359,0,1,0,0,0,1,1421-27720-56165,21
130,4167,4406,102156,144222,144820,0,1,0,0,0,1,41893-48359-42090,1000
131,4287,5900,99676,144411,145007,0,1,0,0,0,1,40456-22580-59295,101
132,5391,2058,100898,145265,146059,0,1,0,0,0,1,53483-60556-51664-16035,1100
133,1845,3080,100402,145789,146387,0,1,0,0,0,1,14305-21212-27123,2
134,3886,5488,99434,146106,146699,0,1,0,0,0,1,35403-21134-54099,1001
135,3891,891,99632,148711,149309,0,1,0,0,0,1,34972-13475-5036,1001
136,5641,3100,100373,148827,149620,0,1,0,0,0,1,55890-50257-5707-26926,2001
137,1556,2272,99517,149279,149873,0,1,0,0,0,1,11338-1468-29657,2
138,3996,3302,99065,149382,149785,0,1,0,0,0,1,36637-28758,0
139,520,3488,99466,149654,150049,0,1,0,0,0,1,60156-39879,19
140,3292,2147,97926,150005,150605,0,1,0,0,0,1,28623-31096-17088,2018
141,1537,2737,102488,150072,150469,0,1,0,0,0,1,11113-23342,1000
142,2,4509,97256,150768,151165,0,1,0,0,0,1,48359-43922,1000
143,790,364,100144,150948,151543,0,1,0,0,0,1,5902-6031-1439,1
144,4036,2573,100771,152166,152767,0,1,0,0,0,1,40989-52671-21531,1000
145,4408,1087,101008,152931,153329,0,1,0,0,0,1,48623-6979,1000
146,3412,3891,100615,153811,154409,0,1,0,0,0,1,29358-29432-42771,321
147,508,2734,100327,154907,155501,0,1,0,0,0,1,2508-52731-46970,1
148,4878,4969,100015,156657,157452,0,1,0,0,0,1,49120-15635-58441-49514,93
149,2455,179,101546,159393,159991,0,1,0,0,0,1,20191-56220-552,219
150,3133,1759,99051,160171,160772,0,1,0,0,0,1,33004-57980-12868,1
151,3906,5452,100933,161278,162076,0,1,0,0,0,1,35976-52749-48359-53834,1001
152,1123,5412,98853,161291,162086,0,1,0,0,0,1,7738-13193-55591-53546,1219
153,3946,2282,100751,164017,164417,0,1,0,0,0,1,36032-23843,100
154,3460,5387,99574,164417,165009,0,1,0,0,0,1,29930-56227-55591,1218
155,3051,5716,101528,166049,166647,0,1,0,0,0,1,26424-52675-56781,1
156,1089,3383,99770,167106,167904,0,1,0,0,0,1,6914-50569-50831-29057,11
157,2053,865,98563,167344,167740,0,1,0,0,0,1,16014-4849,0
158,2436,799,99471,168061,168663,0,1,0,0,0,1,20005-1431-4402,2
159,2430,2898,100117,168269,168865,0,1,0,0,0,1,38979-22914-24901,1002
160,4842,150,99372,168428,169024,0,1,0,0,0,1,48491-7224-6813,1020
161,5755,5966,100169,168552,168951,0,1,0,0,0,1,57353-60226,1000
162,741,1622,99383,171795,172594,0,1,0,0,0,1,4041-728-5537-11883,2000
163,4065,4277,100664,172618,173416,0,1,0,0,0,1,37400-23619-38498-40017,2000
164,802,4325,100229,172788,173386,0,1,0,0,0,1,4420-11516-41229,1
165,5214,543,100128,173485,174278,0,1,0,0,0,1,52097-51393-4568-2660,1000
166,2707,2855,98822,174165,174764,0,1,0,0,0,1,23125-23645-24426,1099
167,147,862,101328,175322,175719,0,1,0,0,0,1,416-14148,0
168,1268,2466,101462,177560,178160,0,1,0,0,0,1,8066-16257-20347,3
169,2507,2574,101488,178198,178796,0,1,0,0,0,1,23854-1238-21543,2
170,5977,94,99822,179384,179980,0,1,0,0,0,1,60405-28384-3133,1000
171,5480,5349,99944,179700,180501,0,1,0,0,0,1,54077-51632-51631-53168,1012
172,422,132,100303,179924,180321,0,1,0,0,0,1,18929-28165,42
173,2270,5269,100642,180203,180996,0,1,0,0,0,1,18544-53271-53008-51977,2219
174,814,1648,99585,181618,182016,0,1,0,0,0,1,25432-12048,0
175,2431,4121,99778,182201,182796,0,1,0,0,0,1,19930-50133-46989,1000
176,3119,3807,100340,183276,184070,0,1,0,0,0,1,40690-52655-23575-34004,1000
177,5083,1698,100046,183421,183822,0,1,0,0,0,1,51479-40925,100
178,1821,3770,101085,183596,184390,0,1,0,0,0,1,13822-25258-25693-33341,899
179,5320,3414,99875,186933,187726,0,1,0,0,0,1,52595-46623-43562-43506,2000
180,765,2438,101912,187156,187750,0,1,0,0,0,1,4205-9932-20009,2
181,5942,4024,100049,188501,189301,0,1,0,0,0,1,59876-54489-42184-36937,2000
182,1395,4865,98947,188879,189679,0,1,0,0,0,1,8839-52728-14933-48916,2000
183,63,5084,97787,191180,191577,0,1,0,0,0,1,39565-50280,1000
184,601,2550,99712,193118,193515,0,1,0,0,0,1,2998-21322,0
185,4132,1719,99597,193126,193722,0,1,0,0,0,1,48470-52682-12517,100
186,398,5785,98843,193179,193771,0,1,0,0,0,1,2799-23477-57586,1000
187,205,5670,100556,194616,195211,0,1,0,0,0,1,641-27132-56283,2000
188,3325,5597,101397,194789,195777,0,1,0,0,0,1,28827-32108-27078-29139-55123,1042
189,4740,2600,98469,195909,196706,0,1,0,0,0,1,47408-44168-18738-21836,1001
190,5771,3073,98263,195917,196710,0,1,0,0,0,1,57513-24174-11938-26619,0
191,3309,3411,100169,195971,196762,0,1,0,0,0,1,28773-23574-50017-29337,0
192,823,982,101170,196125,196524,0,1,0,0,0,1,4541-5577,0
193,542,3058,98211,196707,197303,0,1,0,0,0,1,19508-19111-26502,491
194,1496,4971,100343,196834,197626,0,1,0,0,0,1,10707-17671-58441-49518,93
195,4349,314,99393,199449,200239,0,1,0,0,0,1,41387-59012-58891-1037,1006
196,4628,839,99540,200419,201016,0,1,0,0,0,1,45745-42660-4640,2000
197,409,2281,101828,201217,201814,0,1,0,0,0,1,1932-52728-37702,1101
198,1884,639,99262,203676,204473,0,1,0,0,0,1,42074-43143-52668-3785,100
199,1212,569,100517,204718,205308,0,1,0,0,0,1,7552-7026-13402,441
200,2143,3618,99429,207618,208417,0,1,0,0,0,1,17031-1630-793-31729,1001
201,4885,1343,100568,208321,208916,0,1,0,0,0,1,49201-19110-8455,491
202,3646,4236,100235,208936,209533,0,1,0,0,0,1,40969-52655-48477,1000
203,996,126,97871,210333,210934,0,1,0,0,0,1,5650-23477-310,1000
204,3396,939,99683,212617,213215,0,1,0,0,0,1,35100-6664-8399,1
205,1088,2134,98058,212663,213262,0,1,0,0,0,1,12368-12398-16908,461
206,3496,4183,98591,214803,215394,0,1,0,0,0,1,41152-42184-38883,1000
207,2539,1635,98911,216576,216975,0,1,0,0,0,1,22670-11958,0
208,1852,789,99450,217881,218477,0,1,0,0,0,1,14100-6392-8384,0
209,697,2053,99236,220059,220853,0,1,0,0,0,1,3611-13240-13298-16015,2
210,5743,5224,99158,220703,221299,0,1,0,0,0,1,57064-55775-51410,949
211,5270,4982,99151,222869,223666,0,1,0,0,0,1,51979-46623-49356-49540,1000
212,3051,4639,99848,224339,224939,0,1,0,0,0,1,26424-52675-47028,100
213,2741,4900,100988,226175,226973,0,1,0,0,0,1,23367-23429-52990-49362,1220
214,5785,4758,99597,226702,227298,0,1,0,0,0,1,57587-23772-47567,2009
215,1656,1243,100569,227017,227613,0,1,0,0,0,1,24851-7688-7676,1
216,2438,4455,99382,228132,228929,0,1,0,0,0,1,20010-56449-48359-42853,1000
217,623,5057,100666,228228,228625,0,1,0,0,0,1,11899-50316,1000
218,2821,920,101726,232128,232724,0,1,0,0,0,1,41149-3017-5200,1000
219,5405,2606,101176,232802,233605,0,1,0,0,0,1,53532-55593-55604-21927,2219
220,2626,2650,99840,233062,233662,0,1,0,0,0,1,22122-15025-22512,1099
221,3666,2468,100273,233370,233969,0,1,0,0,0,1,32700-7663-25595,1000
222,3827,3765,99528,236498,236900,0,1,0,0,0,1,34484-34432,0
223,2457,2258,99411,237113,237709,0,1,0,0,0,1,20214-52697-41894,100
224,379,3556,100334,237584,238180,0,1,0,0,0,1,16743-41096-57751,6
225,1904,3492,97108,237855,238451,0,1,0,0,0,1,16217-11516-30343,1000
226,1083,705,99357,239849,240443,0,1,0,0,0,1,7492-1271-3677,2
227,5094,5141,100239,240180,240776,0,1,0,0,0,1,51496-52744-52029,101
228,2436,3430,101150,242276,242877,0,1,0,0,0,1,20005-52662-33989,1
229,3631,2455,100257,243090,243690,0,1,0,0,0,1,31842-52661-20190,218
230,4260,2757,99415,244017,244616,0,1,0,0,0,1,39822-41467-43376,526
231,4797,5155,100308,244300,244697,0,1,0,0,0,1,57997-50844,1000
232,1624,3027,99543,245071,245672,0,1,0,0,0,1,11889-9664-26167,1170
233,5340,2323,101921,245166,245963,0,1,0,0,0,1,52905-55156-46636-19051,1002
234,3294,3601,98008,246917,247318,0,1,0,0,0,1,48270-39687,1009
235,3031,2408,101077,248117,248512,0,1,0,0,0,1,26230-19756,1
236,3007,1511,98446,249055,249658,0,1,0,0,0,1,38366-3072-10875,1200
237,999,5978,99452,249191,249788,0,1,0,0,0,1,15952-44169-60408,32228
238,4435,108,100195,250069,250669,0,1,0,0,0,1,43701-21526-5404,1
239,93,5289,100228,251279,251879,0,1,0,0,0,1,355-42661-52289,2000
240,2110,236,100521,251549,252145,0,1,0,0,0,1,16539-3880-3895,1
241,5009,5535,101217,253438,254234,0,1,0,0,0,1,49595-51632-51631-54430,1012
242,3076,5990,100443,254037,254631,0,1,0,0,0,1,26648-1239-60781,2
243,760,4307,98389,254377,254973,0,1,0,0,0,1,4666-11516-49865,1
244,1254,5729,99575,255228,256025,0,1,0,0,0,1,7762-51554-51631-56850,1024
245,5314,2777,100046,256546,257138,0,1,0,0,0,1,52569-13222-23971,1010
246,2926,5935,100723,257040,257635,0,1,0,0,0,1,25762-59906-59788,0
247,4904,4615,101123,260613,261211,0,1,0,0,0,1,49370-46622-45650,2000
248,921,3934,101277,261332,261929,0,1,0,0,0,1,5208-32015-36750,1001
249,5425,5941,99176,264985,265577,0,1,0,0,0,1,53637-2324-59871,2000
250,4273,222,99070,270271,270863,0,1,0,0,0,1,41317-31912-8429,1000
251,4467,2130,99363,271573,272170,0,1,0,0,0,1,43150-39804-16827,1001
252,5905,3873,98638,272231,273026,0,1,0,0,0,1,59319-53002-58968-34644,1219
253,37,3162,100651,272887,273682,0,1,0,0,0,1,76-10426-13471-27550,101652
254,2947,590,100431,274197,274795,0,1,0,0,0,1,25492-57981-2930,1
255,5864,632,101234,275018,275610,0,1,0,0,0,1,58510-11285-3215,1000
256,4251,397,100216,275729,276124,0,1,0,0,0,1,39771-1852,1000
257,3951,4276,99366,276144,276743,0,1,0,0,0,1,35845-3487-40160,1002
258,2925,1043,100028,276354,276954,0,1,0,0,0,1,25199-52684-19319,101
259,175,3602,98496,276443,277239,0,1,0,0,0,1,544-3071-28561-31429,1200
260,1097,3401,101843,279452,280250,0,1,0,0,0,1,6920-31451-13497-29180,2
261,4672,1396,101707,281001,281598,0,1,0,0,0,1,47550-14003-15712,8
262,4574,1707,99259,283584,284382,0,1,0,0,0,1,44983-55156-55167-12436,1001
263,220,1938,100634,283943,284538,0,1,0,0,0,1,18595-18738-15334,1
264,1031,3759,100663,284615,285014,0,1,0,0,0,1,23067-44590,1000
265,5769,2654,100918,285436,286035,0,1,0,0,0,1,57959-31182-24759,17
266,2873,2069,100709,286265,287059,0,1,0,0,0,1,24687-7448-5606-16161,1001
267,1454,5100,99644,288157,288752,0,1,0,0,0,1,9330-13126-57647,219
268,4129,2699,100487,289238,290035,0,1,0,0,0,1,38139-13588-1295-22719,1002
269,3105,2128,98654,289628,290222,0,1,0,0,0,1,33483-33788-16773,1
270,4254,1437,99372,290591,290990,0,1,0,0,0,1,44176-56909,43552
271,4092,730,102086,291593,292195,0,1,0,0,0,1,38031-52729-3968,1000
272,350,5000,100133,292310,292905,0,1,0,0,0,1,15569-52993-49576,218
273,3593,1797,99919,296356,296953,0,1,0,0,0,1,31313-23476-13264,1000
274,3899,303,98946,297606,298203,0,1,0,0,0,1,35060-21215-1135,2
275,2691,3520,99864,299911,300515,0,1,0,0,0,1,22631-53242-30613,218
276,4034,3947,100373,301796,302390,0,1,0,0,0,1,37072-14697-35809,2
277,2861,1756,99908,304755,305354,0,1,0,0,0,1,51057-6877-12794,100
278,1633,3647,100645,305782,306380,0,1,0,0,0,1,11953-11516-32053,1
279,4657,2702,100890,305929,306522,0,1,0,0,0,1,46022-2158-22805,2
280,4657,1169,100222,307145,307741,0,1,0,0,0,1,46022-3817-7285,2
281,1157,1436,101955,308133,308535,0,1,0,0,0,1,7218-41234,1
282,2502,5726,101377,308236,308831,0,1,0,0,0,1,22363-42661-56844,2000
283,65,1937,100695,309114,309910,0,1,0,0,0,1,137-56814-13298-14773,1000
284,3948,1745,99452,309859,310456,0,1,0,0,0,1,35821-23476-12674,1000
285,5552,1866,100266,311189,311984,0,1,0,0,0,1,54785-46623-30507-24268,1000
286,3216,127,102421,312649,313048,0,1,0,0,0,1,28394-313,1000
287,1579,5327,101158,312756,313351,0,1,0,0,0,1,20551-40647-52648,1001
288,5758,3399,100219,312883,313481,0,1,0,0,0,1,57414-5691-29139,1
289,3522,687,101018,314852,315449,0,1,0,0,0,1,30621-10829-3566,1001
290,2795,5999,100570,316173,316768,0,1,0,0,0,1,35700-33937-60880,1101
291,2644,2835,99362,317075,317673,0,1,0,0,0,1,23648-46986-41661,1000
292,442,2654,103075,318489,319089,0,1,0,0,0,1,2154-14496-24759,2
293,1809,2228,99416,318796,319392,0,1,0,0,0,1,13540-52725-47080,1
294,4411,5813,99546,320279,321070,0,1,0,0,0,1,42171-15210-26461-58610,2467
295,115,584,99761,321915,322511,0,1,0,0,0,1,40650-11517-2877,1
296,5984,5473,99608,322378,323173,0,1,0,0,0,1,60552-51632-51631-53996,1012
297,182,2155,98744,322534,323132,0,1,0,0,0,1,561-52728-48466,1000
298,4337,1938,98822,322744,323342,0,1,0,0,0,1,41169-16869-14782,1010
299,3708,4781,100436,327481,328076,0,1,0,0,0,1,47583-42661-47850,2000
300,360,3165,98993,327988,328384,0,1,0,0,0,1,8581-48390,0
301,1911,2747,99540,328001,328801,0,1,0,0,0,1,14578-49813-39468-23382,1041
302,3334,186,100540,329752,330150,0,1,0,0,0,1,29367-41163,100
303,752,4528,101339,331718,332313,0,1,0,0,0,1,4135-27540-44351,1000
304,3927,2482,99951,331718,332315,0,1,0,0,0,1,39836-29723-20498,1001
305,5655,78,99722,332784,333380,0,1,0,0,0,1,56569-48364-170,1000
306,1595,5211,99932,333082,333881,0,1,0,0,0,1,11734-52705-48359-51270,1001
307,612,1375,100921,333658,334254,0,1,0,0,0,1,3048-10575-16574,1
308,1212,3433,99971,335027,335624,0,1,0,0,0,1,7552-47775-41824,11
309,816,3029,101071,335535,336130,0,1,0,0,0,1,4572-14053-26178,1
310,2187,902,98220,337210,338013,0,1,0,0,0,1,17643-34756-40135-5105,1
311,4389,841,98643,337387,337985,0,1,0,0,0,1,41779-45787-4944,2000
312,4441,968,100303,338295,338893,0,1,0,0,0,1,45069-52655-42193,1100
313,4104,2033,99529,339287,339887,0,1,0,0,0,1,37899-1378-15840,2
314,2994,5068,99017,343957,344552,0,1,0,0,0,1,26452-48365-50052,1100
315,170,1838,99639,344232,344826,0,1,0,0,0,1,655-19120-13999,1009
316,3292,5598,100689,344346,345141,0,1,0,0,0,1,28623-52742-55442-55125,51000
317,3341,4335,99761,345044,345642,0,1,0,0,0,1,28941-23574-41822,0
318,4265,1372,99860,345443,346238,0,1,0,0,0,1,39917-41272-22645-8710,1001
319,1114,924,99505,346210,346808,0,1,0,0,0,1,6994-7503-5222,1002
320,4610,4702,101788,349775,350372,0,1,0,0,0,1,59495-1204-49657,13
321,172,4155,99917,351970,352565,0,1,0,0,0,1,537-38140-38522,2000
322,2516,5591,99685,352706,353102,0,1,0,0,0,1,20860-55015,1009
323,372,5340,101564,353212,354009,0,1,0,0,0,1,1499-46208-59537-52904,2001
324,3918,1609,101909,353416,353813,0,1,0,0,0,1,35321-11746,1000
325,499,3686,99185,354792,355588,0,1,0,0,0,1,2473-6496-32561-32444,1001
326,4012,975,99692,355045,355843,0,1,0,0,0,1,36834-12779-13298-5547,2009
327,2145,476,101667,355801,356201,0,1,0,0,0,1,17053-47725,0
328,1754,5030,99233,356487,357283,0,1,0,0,0,1,40916-54476-58441-49637,191
329,5810,2634,98942,356493,357092,0,1,0,0,0,1,57877-8138-22213,1001
330,1565,1827,100261,358136,358734,0,1,0,0,0,1,11379-52733-26125,1
331,5779,940,99712,358272,359065,0,1,0,0,0,1,57573-46623-23574-24476,0
332,2699,3125,100669,358503,359107,0,1,0,0,0,1,22718-9608-27191,2
333,867,574,101216,359834,360433,0,1,0,0,0,1,6941-13463-2832,1001
334,2364,4327,99572,360553,361153,0,1,0,0,0,1,34758-55317-40935,19
335,309,148,100120,360562,361156,0,1,0,0,0,1,1181-1630-419,1
336,1596,4774,100060,363531,364129,0,1,0,0,0,1,11656-52685-47821,1
337,2549,4358,100357,364246,364841,0,1,0,0,0,1,21195-15635-54207,201
338,305,5702,98919,365508,366101,0,1,0,0,0,1,1010-56785-58391,1000
339,3051,251,99830,366136,366732,0,1,0,0,0,1,26424-10520-2046,2
340,5926,5830,101266,366210,367003,0,1,0,0,0,1,59626-13191-53003-58176,1219
341,4839,1682,101773,369152,369749,0,1,0,0,0,1,48436-42209-35869,1000
